message,label
dklkkdlblynnn,invalid
:::,invalid
lmfao 67890 lmfao bye,invalid
yldkb,invalid
hola uiop bye,invalid
wut !!! wut wut,invalid
ncddk,invalid
lmfao check hola 67890,invalid
lmfao !!! !!!,invalid
blykkkyyycnldck,invalid
nbbkybbllly,invalid
!!! bye,invalid
67890,invalid
?! :::,invalid
dknyybl,invalid
zxczxc bruhh,invalid
kllnklkckbcc,invalid
!!!,invalid
ccybckyll,invalid
67890,invalid
hola hmm,invalid
:::,invalid
ydcdbnlbbknlcdd,invalid
!!! hmm hola hmm,invalid
check check,invalid
ykcklbnynk,invalid
lmfao check ?!,invalid
lblkdkkd,invalid
hmm 67890 uiop,invalid
check zxczxc,invalid
hmm check,invalid
kkyndnyydbbnn,invalid
bye,invalid
bruhh,invalid
check uiop bye,invalid
::: bruhh zxczxc :::,invalid
cnnln,invalid
!!! lmfao,invalid
check,invalid
clkblddlnn,invalid
?! bye,invalid
wut ?!,invalid
::: bruhh hmm lmfao,invalid
lddbndcyccykc,invalid
kycdyybcbl,invalid
bruhh,invalid
?! lmfao bye,invalid
bye lmfao,invalid
:::,invalid
bruhh bruhh bruhh hola,invalid
kbckd,invalid
check hmm check lmfao,invalid
lbykydbynb,invalid
bbcbcdlc,invalid
lmfao ::: bruhh bruhh,invalid
kblncky,invalid
hmm check,invalid
bye,invalid
wut hmm,invalid
kkybn,invalid
dncnbknndlbybc,invalid
?! hola ::: !!!,invalid
uiop bruhh,invalid
bye hmm ?!,invalid
check,invalid
67890 lmfao hmm,invalid
cyydycknd,invalid
?! bruhh hmm uiop,invalid
67890 !!! bruhh,invalid
zxczxc,invalid
kkkylblblb,invalid
!!! wut,invalid
ylylykkdclkkb,invalid
uiop ::: hola,invalid
cdynkbcdndkl,invalid
67890 ?! bruhh lmfao,invalid
ddnkdcn,invalid
bruhh ?!,invalid
wut zxczxc hmm,invalid
hola bye hola,invalid
::: ?! check hola,invalid
lmfao,invalid
nkbddncyndd,invalid
check,invalid
67890 wut wut,invalid
bruhh,invalid
check,invalid
nnkdl,invalid
!!! lmfao,invalid
!!!,invalid
kykkbnblkkncb,invalid
::: zxczxc,invalid
::: check uiop :::,invalid
kynlykbcl,invalid
uiop hmm,invalid
::: ?!,invalid
ydkykllddl,invalid
kdbcnlkkyby,invalid
67890 ::: zxczxc check,invalid
cndbndlkbbkn,invalid
67890,invalid
bruhh,invalid
?! bye,invalid
uiop,invalid
ydlbl,invalid
lmfao,invalid
zxczxc ::: wut,invalid
wut !!! bye wut,invalid
dykknclbcncdl,invalid
nndybbd,invalid
bbkclycd,invalid
zxczxc check bye,invalid
ldbkcclkdbblbk,invalid
cnyckndkckdccll,invalid
blyykllldbl,invalid
::: ::: hola !!!,invalid
::: hmm !!! bruhh,invalid
ckylykcblydlll,invalid
wut,invalid
wut check hola,invalid
ckklkblcdcy,invalid
?!,invalid
dncnbknndlbybc,invalid
zxczxc,invalid
ckyydby,invalid
check bruhh check,invalid
bndndlbk,invalid
lmfao,invalid
lbncynlldybk,invalid
kkdnlk,invalid
lmfao lmfao zxczxc,invalid
?! zxczxc hola,invalid
uiop,invalid
hmm 67890 uiop,invalid
bye,invalid
?!,invalid
ddkyk,invalid
ccndykcklb,invalid
hola hola check,invalid
hola ?!,invalid
zxczxc bruhh,invalid
check bye bye check,invalid
yldbdbbcdcb,invalid
lmfao !!!,invalid
hola 67890 check,invalid
zxczxc !!! ?!,invalid
wut hmm hmm uiop,invalid
hola bruhh,invalid
ddnkclyyd,invalid
bnkbblkkycbd,invalid
hola :::,invalid
!!! wut,invalid
ndlclcylybnncy,invalid
wut !!!,invalid
zxczxc ?!,invalid
!!! zxczxc,invalid
zxczxc ::: hmm :::,invalid
?! zxczxc bye bye,invalid
hola !!! zxczxc :::,invalid
dccnbldyd,invalid
bruhh wut,invalid
?! bruhh,invalid
hmm hola,invalid
67890 zxczxc uiop,invalid
!!!,invalid
bye,invalid
bnybnbncb,invalid
lmfao ::: ?!,invalid
wut !!! lmfao,invalid
hmm,invalid
lmfao lmfao zxczxc,invalid
?!,invalid
hola ?! hmm !!!,invalid
zxczxc 67890 wut,invalid
yckcl,invalid
67890 ::: zxczxc wut,invalid
ylklkln,invalid
67890 !!!,invalid
cklcdbkybknn,invalid
hola 67890 check,invalid
lmfao wut,invalid
cyyklkdcyc,invalid
lmfao hola ?! ?!,invalid
!!!,invalid
bruhh,invalid
kynlykbcl,invalid
bye,invalid
67890,invalid
bycdnckklcll,invalid
check lmfao wut,invalid
zxczxc ?! hola,invalid
ddldnck,invalid
!!! zxczxc,invalid
!!! uiop,invalid
kkcdycnk,invalid
kynynkdn,invalid
ybdbkdclcbnncb,invalid
hola bye !!!,invalid
wut hmm hmm uiop,invalid
!!! hmm,invalid
lmfao !!! !!!,invalid
check ::: uiop,invalid
::: uiop,invalid
lbbcdnbbk,invalid
?! ::: uiop,invalid
wut hmm zxczxc,invalid
::: lmfao wut zxczxc,invalid
?! !!! hola,invalid
lmfao ?! zxczxc,invalid
!!!,invalid
!!! uiop,invalid
bruhh,invalid
nddbdbkcnydddbc,invalid
check 67890,invalid
bruhh ?!,invalid
ylylykkdclkkb,invalid
!!! hola uiop,invalid
lmfao bye,invalid
zxczxc bye ?! check,invalid
uiop hola check,invalid
ybynkndldcy,invalid
hola :::,invalid
hmm,invalid
67890 hmm ?!,invalid
hola,invalid
dckccnkcnnnkbyl,invalid
::: hmm check hmm,invalid
67890 zxczxc,invalid
?!,invalid
ckklkblcdcy,invalid
clklcbn,invalid
bblcdbcnbynklc,invalid
hmm ?!,invalid
dklkkdlblynnn,invalid
67890 hola wut,invalid
::: bruhh uiop,invalid
uiop check !!! bye,invalid
dccnbldyd,invalid
?!,invalid
kbkdkdndn,invalid
check 67890,invalid
bruhh,invalid
bruhh ?! check :::,invalid
hola lmfao 67890 bye,invalid
?! bruhh hmm uiop,invalid
bruhh :::,invalid
hmm :::,invalid
kldyyyynncynlb,invalid
dnldyly,invalid
?! zxczxc 67890 zxczxc,invalid
kcdclk,invalid
?! bye,invalid
lbblyln,invalid
byndlyncl,invalid
67890 wut :::,invalid
lknkclbndlbly,invalid
bcyyblkndcb,invalid
bye 67890 ::: !!!,invalid
nclkylc,invalid
bcclydldkn,invalid
bruhh !!!,invalid
hola check,invalid
wut,invalid
hmm lmfao bye lmfao,invalid
dlcnnck,invalid
uiop 67890 check,invalid
uiop,invalid
!!! 67890 :::,invalid
hmm,invalid
hmm ::: !!!,invalid
wut check,invalid
bye ?! bruhh,invalid
hmm ?!,invalid
cddkdbybdl,invalid
bye bye,invalid
ynckblykkcnllk,invalid
ylyydkbccllycyy,invalid
wut bye bruhh,invalid
dddyylndb,invalid
kynly,invalid
kcklyldyy,invalid
nkckyckdbddl,invalid
hola,invalid
hola lmfao zxczxc,invalid
kcnbyddkydkn,invalid
::: ::: ?!,invalid
ydkdkbbddnd,invalid
ndydbkbbbblbn,invalid
check lmfao,invalid
llykkycy,invalid
bkkbk,invalid
lblkdkkd,invalid
?! zxczxc hmm uiop,invalid
dbkyn,invalid
lncdbcddcn,invalid
!!! zxczxc,invalid
bruhh ::: !!! bye,invalid
nkbddncyndd,invalid
lmfao lmfao 67890 uiop,invalid
ccykbyck,invalid
yyklcylbn,invalid
bruhh hmm ?!,invalid
67890 !!!,invalid
hola hmm !!!,invalid
kylllbdlnkybnyn,invalid
kkybn,invalid
wut bye,invalid
nblddl,invalid
67890 uiop lmfao 67890,invalid
::: bye hola,invalid
hola ?! check,invalid
bye hmm bye :::,invalid
lmfao hola ?! ?!,invalid
bykkkc,invalid
!!! hmm,invalid
!!! zxczxc,invalid
?! hola wut :::,invalid
wut zxczxc zxczxc hola,invalid
lmfao check,invalid
blbnkcyccn,invalid
uiop ?! wut ?!,invalid
bye wut check,invalid
lncdbcddcn,invalid
bruhh,invalid
hola,invalid
zxczxc,invalid
zxczxc hola uiop,invalid
?! bye !!! zxczxc,invalid
hola ?!,invalid
nlbyyybdb,invalid
?! ::: uiop,invalid
?! wut 67890 lmfao,invalid
dlbnldydknd,invalid
yykkblnklnb,invalid
uiop wut !!! zxczxc,invalid
!!! ::: uiop bruhh,invalid
bruhh bruhh hola !!!,invalid
bbnlc,invalid
:::,invalid
::: bruhh ?!,invalid
wut hmm hmm uiop,invalid
bruhh ::: !!! bye,invalid
ddkykdbbbbkcycn,invalid
67890 hola wut,invalid
zxczxc ::: hmm,invalid
!!!,invalid
?! zxczxc hola,invalid
ycbyc,invalid
wut 67890 hmm,invalid
uiop,invalid
bylnydnnbky,invalid
cdynkbcdndkl,invalid
!!! ::: zxczxc,invalid
lmfao check !!! check,invalid
67890 lmfao,invalid
hola,invalid
kkldnnylddblknn,invalid
!!!,invalid
:::,invalid
zxczxc,invalid
::: ?!,invalid
hmm uiop hmm,invalid
!!! uiop,invalid
!!! lmfao,invalid
!!! lmfao bye,invalid
hola hola hmm zxczxc,invalid
ybndlbl,invalid
lmfao bye zxczxc :::,invalid
klkdydbkclblky,invalid
zxczxc,invalid
hmm bye 67890 hmm,invalid
check bye !!! !!!,invalid
hola ?!,invalid
lykcbccldnl,invalid
uiop,invalid
bkdlbdddddl,invalid
dcbkclllblbb,invalid
dcddykbdyynykdn,invalid
nnllnkdbndblb,invalid
::: uiop zxczxc,invalid
zxczxc hmm hola wut,invalid
67890 hola,invalid
!!! :::,invalid
check 67890,invalid
cbyndbn,invalid
nccyllyknkcby,invalid
wut lmfao !!! lmfao,invalid
bruhh bruhh uiop ?!,invalid
bye hmm ?!,invalid
wut check hola bruhh,invalid
lmfao zxczxc bye wut,invalid
uiop check !!! bye,invalid
lmfao lmfao lmfao bruhh,invalid
?! bruhh hmm uiop,invalid
check !!! zxczxc,invalid
wut zxczxc zxczxc ?!,invalid
nnbcckcbbyk,invalid
hola !!!,invalid
check,invalid
?! uiop 67890 !!!,invalid
67890 67890 lmfao,invalid
lbkcllcnncn,invalid
?! bye,invalid
check hmm check lmfao,invalid
cbndydcklkyldnc,invalid
hmm wut 67890,invalid
hola check !!!,invalid
bye,invalid
hola,invalid
ckcbcybk,invalid
check ::: 67890,invalid
wut check,invalid
kydnkyblc,invalid
wut wut zxczxc :::,invalid
lmfao check,invalid
bblcdbcnbynklc,invalid
dncnbknndlbybc,invalid
hmm,invalid
llcckcybk,invalid
hmm check,invalid
?! zxczxc check bruhh,invalid
blynynlbnb,invalid
wut,invalid
ndknbydkbln,invalid
?! hola zxczxc hmm,invalid
wut bruhh hmm,invalid
kcklyldyy,invalid
kckncncckdccbc,invalid
?! !!! hola,invalid
bdlkbkdddc,invalid
:::,invalid
lmfao,invalid
ybcdyl,invalid
::: bruhh uiop,invalid
bruhh,invalid
hmm uiop,invalid
bckyllkl,invalid
bkkbk,invalid
zxczxc hmm,invalid
uiop hmm lmfao,invalid
cylknknbdnb,invalid
hola,invalid
::: uiop hmm ?!,invalid
ylyydkbccllycyy,invalid
zxczxc,invalid
zxczxc,invalid
ylnncydcccnykk,invalid
uiop,invalid
nlbyyybdb,invalid
cyldlyndldyycl,invalid
zxczxc lmfao bruhh,invalid
?! ::: uiop,invalid
lmfao uiop,invalid
::: ::: hola !!!,invalid
check ::: ?!,invalid
bkkbk,invalid
zxczxc,invalid
ylydc,invalid
ccnnkbynlk,invalid
uiop check !!! bye,invalid
hola !!!,invalid
klyylk,invalid
?! check,invalid
?! hola zxczxc hmm,invalid
ybndlbl,invalid
ccnnkbynlk,invalid
!!! zxczxc wut,invalid
kdbcnlkkyby,invalid
!!! hmm hola hmm,invalid
cdcycbyn,invalid
ycdklbdkdlcl,invalid
!!! hola uiop,invalid
lnlnbncy,invalid
cdynkbcdndkl,invalid
knbkddb,invalid
check bye !!! !!!,invalid
bye ::: check !!!,invalid
hola,invalid
bye bruhh,invalid
:::,invalid
ddnncdnnckndk,invalid
check bye,invalid
kdybnbnbbkylndn,invalid
check,invalid
dlkcd,invalid
hola bye uiop,invalid
wut check,invalid
lmfao wut uiop ?!,invalid
ckkkcbddlybbkyk,invalid
!!!,invalid
ylylykkdclkkb,invalid
hmm bye,invalid
hmm bruhh,invalid
wut zxczxc !!!,invalid
cccnckybdc,invalid
ydcbnnyl,invalid
knbkddb,invalid
hola bruhh,invalid
lmfao bruhh,invalid
::: !!!,invalid
yllcl,invalid
kdbcnlkkyby,invalid
clldl,invalid
uiop hola uiop hmm,invalid
lldbdlc,invalid
bye uiop !!! check,invalid
dlbdl,invalid
lmfao zxczxc ?!,invalid
kkyndnyydbbnn,invalid
?! lmfao hola zxczxc,invalid
nybdlcdclkbyk,invalid
lmfao bruhh,invalid
wut ?! zxczxc,invalid
yncbcclddb,invalid
wut check hola,invalid
cbyndbn,invalid
ddldnck,invalid
bruhh zxczxc,invalid
check uiop bye,invalid
67890 hmm,invalid
wut bruhh lmfao,invalid
ndlclbckckl,invalid
::: 67890 lmfao,invalid
ddbkbcc,invalid
wut 67890,invalid
ybbnnkybckdl,invalid
hola bye !!!,invalid
dckccnkcnnnkbyl,invalid
zxczxc hola uiop,invalid
wut,invalid
:::,invalid
:::,invalid
bruhh ?!,invalid
::: bruhh hmm lmfao,invalid
?! !!! zxczxc,invalid
cblyyllldycbl,invalid
bye bruhh wut,invalid
lcbncbbkkybbndn,invalid
byncbydlclccb,invalid
?! ::: 67890 ?!,invalid
hmm hola,invalid
uiop,invalid
cllkdbdcyc,invalid
bruhh hola zxczxc,invalid
dccnbldyd,invalid
kllknnkbdkyyd,invalid
cndbndlkbbkn,invalid
67890 lmfao hmm,invalid
dknyybl,invalid
check !!! check hmm,invalid
kykkbnblkkncb,invalid
lmfao bye zxczxc :::,invalid
bdybn,invalid
!!! 67890 lmfao,invalid
nlcdbdbddll,invalid
!!! ?! zxczxc,invalid
check !!! zxczxc,invalid
hola hola hmm zxczxc,invalid
dkdccccbbbkc,invalid
kldkkyllddn,invalid
wut,invalid
hola,invalid
67890 hmm ?!,invalid
hola,invalid
wut !!! hmm,invalid
!!! zxczxc,invalid
hola 67890,invalid
67890,invalid
kynlykbcl,invalid
yylclldbydl,invalid
hmm hola bruhh,invalid
hmm,invalid
hmm,invalid
uiop hmm ::: :::,invalid
hmm,invalid
!!! check 67890 zxczxc,invalid
bnkbblkkycbd,invalid
cnyyklddcy,invalid
67890 :::,invalid
lldbdlc,invalid
zxczxc ::: bruhh,invalid
?! ?!,invalid
nknkn,invalid
?! hmm,invalid
cddndcdn,invalid
bye uiop 67890 check,invalid
cdkbbkbyndcybl,invalid
lnbkcdb,invalid
lmfao,invalid
wut check lmfao,invalid
nnylbbb,invalid
lkklyld,invalid
67890,invalid
check 67890 67890,invalid
ldynd,invalid
!!! zxczxc,invalid
lmfao !!! !!! hmm,invalid
bnybnbncb,invalid
bruhh uiop hola,invalid
check ::: bruhh zxczxc,invalid
uiop uiop bruhh hmm,invalid
!!! ?!,invalid
?! bruhh hmm uiop,invalid
byckkbbbllydnkk,invalid
clkcnbnyyc,invalid
lykcbccldnl,invalid
bdnclcyyb,invalid
lkdln,invalid
:::,invalid
uiop hola bye,invalid
!!! zxczxc,invalid
kbddlcbl,invalid
lmfao zxczxc ?!,invalid
67890 uiop !!! bruhh,invalid
bye check zxczxc,invalid
67890 ::: lmfao,invalid
uiop wut !!! zxczxc,invalid
?! zxczxc hmm uiop,invalid
wut hola wut,invalid
check uiop hmm,invalid
::: wut ::: bruhh,invalid
::: bye check !!!,invalid
uiop hola,invalid
cdnbklckdbly,invalid
yndkcyykn,invalid
dkbydblkyckcdkk,invalid
hola bye hola,invalid
?!,invalid
dncckllnndcnc,invalid
uiop ::: ::: check,invalid
bckyllkl,invalid
cnldckk,invalid
lykydnycd,invalid
:::,invalid
byncbydlclccb,invalid
lklnkbk,invalid
ylblncnnkyny,invalid
!!!,invalid
!!! check 67890 zxczxc,invalid
dncdnlbkkdc,invalid
nbdndbblkcnnbdk,invalid
wut zxczxc zxczxc ?!,invalid
dlbdl,invalid
:::,invalid
check uiop bye,invalid
kylllbdlnkybnyn,invalid
67890 bruhh,invalid
!!! hola zxczxc,invalid
lbdlb,invalid
clcdcccdylklnd,invalid
check 67890 check wut,invalid
kkcnkklkdlk,invalid
hmm,invalid
bye uiop !!! check,invalid
check 67890,invalid
67890 uiop !!! bruhh,invalid
blkndb,invalid
wut,invalid
uiop lmfao,invalid
bye ?! hmm :::,invalid
bye wut hola 67890,invalid
::: wut ::: bruhh,invalid
!!! 67890 lmfao,invalid
67890,invalid
cyydycknd,invalid
lckcybbkcdlkybd,invalid
cyncbldbdkdlny,invalid
wut 67890,invalid
cckdndblcclb,invalid
bye check bruhh lmfao,invalid
lnllydccn,invalid
kbdcnndybndlyny,invalid
bnynkndk,invalid
zxczxc hola uiop,invalid
yclykkdcy,invalid
hola hola check,invalid
hmm lmfao !!! uiop,invalid
hmm ?!,invalid
!!! :::,invalid
bbdbndbkyn,invalid
zxczxc check 67890 bye,invalid
bye ::: uiop,invalid
zxczxc ::: check,invalid
!!!,invalid
!!! uiop :::,invalid
hola bye hola,invalid
yyldn,invalid
bbkkynl,invalid
ddkyk,invalid
hola,invalid
bruhh,invalid
!!! bye hola,invalid
bruhh 67890 ?!,invalid
zxczxc lmfao bruhh,invalid
lmfao hola hmm bruhh,invalid
blclbd,invalid
wut check,invalid
ybcklcldkbkkccl,invalid
check bye bye check,invalid
hola,invalid
lmfao bye uiop,invalid
yclbdcbnknyb,invalid
!!! check,invalid
llkddddcn,invalid
!!! lmfao bye,invalid
ldlnkddllcdybbn,invalid
?! ?! :::,invalid
lmfao :::,invalid
hmm 67890,invalid
!!! ?!,invalid
kydyyklnclkkc,invalid
ddnkdcn,invalid
nnlccnndkk,invalid
hola hmm hmm uiop,invalid
uiop,invalid
yncybkddlb,invalid
check 67890 bye,invalid
lmfao,invalid
ldbcbblcbdddbnn,invalid
uiop,invalid
nkkddckbydbdb,invalid
hmm hmm,invalid
kllnklkckbcc,invalid
zxczxc,invalid
?! bruhh ?! 67890,invalid
kbdcnndybndlyny,invalid
lmfao hola,invalid
bye,invalid
zxczxc !!! :::,invalid
lmfao lmfao,invalid
hola ?!,invalid
hola bye uiop,invalid
check ?!,invalid
lmfao uiop,invalid
lmfao bruhh lmfao hola,invalid
?! hmm ::: 67890,invalid
nnkyndbnynlybly,invalid
check 67890 check wut,invalid
zxczxc !!! check check,invalid
uiop uiop hola uiop,invalid
67890 hola wut,invalid
?! uiop uiop,invalid
cdcycbyn,invalid
clcdcccdylklnd,invalid
67890 check ?!,invalid
check bye,invalid
bruhh,invalid
?!,invalid
clnddbkykynnb,invalid
nnylbbb,invalid
wut lmfao bruhh !!!,invalid
zxczxc,invalid
bldlkcbk,invalid
ddkykdbbbbkcycn,invalid
bruhh hola 67890,invalid
dnnbdd,invalid
lmfao,invalid
hola 67890 check,invalid
wut uiop check,invalid
kydncdkykcclkb,invalid
zxczxc hola,invalid
ldldcyb,invalid
kycbycllncdynl,invalid
bruhh,invalid
zxczxc,invalid
bbnkybdlb,invalid
check 67890 bye,invalid
zxczxc check,invalid
wut hmm hmm uiop,invalid
!!!,invalid
lmfao hola uiop hmm,invalid
!!! ?!,invalid
ldlnkddllcdybbn,invalid
::: check,invalid
check,invalid
bye 67890 zxczxc,invalid
lmfao bruhh lmfao hola,invalid
67890 uiop lmfao 67890,invalid
dbcclc,invalid
zxczxc check,invalid
!!! hmm,invalid
dybcynlnn,invalid
?! zxczxc :::,invalid
hmm ?! check,invalid
bye !!! 67890,invalid
lmfao :::,invalid
bruhh,invalid
ydcdbnlbbknlcdd,invalid
yndkcyykn,invalid
dkkbybcbk,invalid
bruhh,invalid
!!! ::: hmm check,invalid
bruhh ?!,invalid
blbdbllydbkld,invalid
lkkbcb,invalid
?! bye zxczxc,invalid
yckcl,invalid
hola,invalid
::: ?!,invalid
?!,invalid
cybbk,invalid
bye check hmm bruhh,invalid
