Message,Label
payment options fast,Inquiry
aaj ka maggi milega?,Inquiry
is chawal in stock? urgent,Inquiry
is milk in stock? bhaiya,Inquiry
price of curd ji,Inquiry
payment options? urgent,Inquiry
chawal hai kya dukan par urgent,Inquiry
curd ka stock kab aayega? fast,Inquiry
pepsi kitne ka hai?,Inquiry
aapka dukan kahan hai? bhaiya,Inquiry
how much for cold drink?,Inquiry
fresh cold drink aaya kya,Inquiry
stock mein hai eggs?,Inquiry
is milk in stock,Inquiry
kab tak aayega boy,Logistics
re-schedule 10 min mein,Logistics
re-schedule urgent,Logistics
hallo order kahan hai?,Logistics
re-schedule jaldi,Logistics
delivery address is gate par,Logistics
location share kar raha hoon,Logistics
gate pe chor do,Logistics
waiting for delivery,Logistics
change my delivery time to morning,Logistics
please deliver subah subah,Logistics
bhaiya pocket b bhej dena ji,Logistics
madam tower a bhej dena,Logistics
re-schedule aaj,Logistics
can you change address to metro station?,Logistics
re-schedule kal,Logistics
re-schedule subah subah,Logistics
delivery address is metro station,Logistics
delivery address is guard ko,Logistics
change my delivery time to aaj jaldi,Logistics
delivery address is main road,Logistics
kab tak aayega boy?,Logistics
sunno order kahan hai?,Logistics
can you change address to tower a,Logistics
delivery address is shop pe,Logistics
change my delivery time to subah subah,Logistics
can you change address to tower a?,Logistics
re-schedule 10 min mein jaldi,Logistics
can you change address to main road?,Logistics
yo main road bhej dena,Logistics
delivery address is sector 15 please,Logistics
location share kar raha hoon jaldi,Logistics
delivery address is sector 15 bhaiya,Logistics
waiting for delivery please,Logistics
hallo gate par bhej dena,Logistics
sunno shop pe bhej dena bhaiya,Logistics
hallo order kahan hai,Logistics
delivery address is civil lines,Logistics
change my delivery time to 10 min mein,Logistics
delivery address is sector 15,Logistics
delivery address is ghar pe,Logistics
change my delivery time to evening,Logistics
delivery address is building 7,Logistics
bhaiya main road bhej dena,Logistics
gate pe chor do bhaiya,Logistics
can you change address to pocket b,Logistics
location share kar raha hoon bhai,Logistics
listen tower a bhej dena,Logistics
change my delivery time to abhi,Logistics
sir metro station bhej dena,Logistics
can you change address to metro station,Logistics
change my delivery time to kal please,Logistics
namaste tower a bhej dena,Logistics
gate pe chor do ji,Logistics
re-schedule morning,Logistics
re-schedule evening urgent,Logistics
change my delivery time to aaj,Logistics
change my delivery time to shaam ko bhai,Logistics
re-schedule evening please,Logistics
location share kar raha hoon bhaiya,Logistics
delivery address is tower a,Logistics
change my delivery time to kal,Logistics
jaldi bhej do please ji,Logistics
please deliver subah subah urgent,Logistics
change my delivery time to jaldi,Logistics
please deliver fast ji,Logistics
gate pe chor do please,Logistics
re-schedule shaam ko,Logistics
re-schedule abhi,Logistics
change my delivery time to fast,Logistics
change my delivery time to shaam ko,Logistics
change my delivery time to urgent,Logistics
waiting for delivery bhaiya,Logistics
can you change address to pocket b ji,Logistics
hallo sector 15 bhej dena,Logistics
hallo pocket b bhej dena,Logistics
hallo tower a bhej dena please,Logistics
ji metro station bhej dena,Logistics
late kyun hai ji,Logistics
delivery address is pocket b,Logistics
delivery boy ka number do ji,Logistics
please deliver shaam ko,Logistics
sunno market bhej dena urgent,Logistics
re-schedule urgent urgent,Logistics
can you change address to main road,Logistics
hey civil lines bhej dena bhaiya,Logistics
delivery address is metro station jaldi,Logistics
waiting for delivery bhai,Logistics
delivery address is market,Logistics
delay kyu horaha hai ji,Logistics
please deliver shaam ko ji,Logistics
change my delivery time to subah subah fast,Logistics
delivery address is civil lines ji,Logistics
waiting for delivery fast,Logistics
hello metro station bhej dena,Logistics
gate pe chor do fast,Logistics
bhai main road bhej dena,Logistics
re-schedule evening,Logistics
re-schedule evening bhai,Logistics
delivery address is pocket b jaldi,Logistics
ji building 7 bhej dena bhai,Logistics
re-schedule morning please,Logistics
hallo market bhej dena,Logistics
kab tak aayega boy ji,Logistics
location share kar raha hoon ji,Logistics
madam metro station bhej dena,Logistics
can you change address to metro station? fast,Logistics
delivery address is pocket b urgent,Logistics
change my delivery time to evening jaldi,Logistics
kab tak aayega boy jaldi,Logistics
namaste market bhej dena ji,Logistics
sunno guard ko bhej dena,Logistics
hallo shop pe bhej dena,Logistics
re-schedule shaam ko urgent,Logistics
location share kar raha hoon fast,Logistics
sunno pocket b bhej dena,Logistics
re-schedule fast,Logistics
change my delivery time to kal bhaiya,Logistics
delivery address is tower a bhaiya,Logistics
ji main road bhej dena,Logistics
waiting for delivery jaldi,Logistics
bhaiya raste mein hai kya delivery wala ji,Logistics
yo order kahan hai? urgent,Logistics
namaste main road bhej dena,Logistics
hallo building 7 bhej dena,Logistics
re-schedule evening ji,Logistics
delivery address is guard ko ji,Logistics
gate pe chor do urgent,Logistics
change my delivery time to evening fast,Logistics
sunno ghar pe bhej dena please,Logistics
sir pocket b bhej dena,Logistics
sunno market bhej dena,Logistics
location bhej do ji,Logistics
can you change address to main road? bhaiya,Logistics
bhaiya raste mein hai kya delivery wala? ji,Logistics
late kyun hai? ji,Logistics
can you change address to pocket b? jaldi,Logistics
sunno order kahan hai,Logistics
change my delivery time to urgent ji,Logistics
kab tak aayega boy urgent,Logistics
hello guard ko bhej dena ji,Logistics
kab tak aayega boy please,Logistics
listen tower a bhej dena please,Logistics
track link kaam nahi kar raha ji,Logistics
ji pocket b bhej dena,Logistics
change my delivery time to aaj bhai,Logistics
bhai metro station bhej dena,Logistics
kab tak aayega boy bhaiya,Logistics
order shipped hua kya? ji,Logistics
bhai gate par bhej dena bhai,Logistics
can you change address to pocket b?,Logistics
kab tak aayega boy bhai,Logistics
re-schedule shaam ko bhaiya,Logistics
bhaiya tower a bhej dena,Logistics
re-schedule jaldi jaldi,Logistics
delivery address is guard ko jaldi,Logistics
hey main road bhej dena,Logistics
please deliver jaldi ji,Logistics
delivery address is gate par urgent,Logistics
kab tak aayega boy fast,Logistics
otp kya hai delivery ka ji,Logistics
location share kar raha hoon please,Logistics
sir main road bhej dena,Logistics
please deliver subah subah please,Logistics
hallo ghar pe bhej dena,Logistics
yo ghar pe bhej dena,Logistics
delivery address is office,Logistics
yo order kahan hai,Logistics
ji tower a bhej dena,Logistics
delivery address is tower a fast,Logistics
re-schedule aaj please,Logistics
please deliver 10 min mein ji,Logistics
hallo office bhej dena,Logistics
please deliver shaam ko bhai,Logistics
sunno civil lines bhej dena,Logistics
gate pe chor do jaldi,Logistics
kab tak aayega boy? bhaiya,Logistics
change my delivery time to abhi bhaiya,Logistics
yo sector 15 bhej dena,Logistics
location share kar raha hoon urgent,Logistics
otp kya hai delivery ka? ji,Logistics
change my delivery time to fast fast,Logistics
call when you reach ji,Logistics
sunno sector 15 bhej dena,Logistics
yo shop pe bhej dena,Logistics
change my delivery time to morning urgent,Logistics
can you change address to metro station please,Logistics
gate pe chor do bhai,Logistics
re-schedule subah subah ji,Logistics
change my delivery time to evening urgent,Logistics
yo main road bhej dena please,Logistics
can you change address to pocket b? fast,Logistics
re-schedule evening bhaiya,Logistics
hi tower a bhej dena,Logistics
re-schedule urgent jaldi,Logistics
waiting for delivery urgent,Logistics
re-schedule 10 min mein please,Logistics
yo order kahan hai?,Logistics
delivery address is main road jaldi,Logistics
hi pocket b bhej dena ji,Logistics
please deliver subah subah ji,Logistics
yo tower a bhej dena,Logistics
delivery address is shop pe urgent,Logistics
change my delivery time to shaam ko urgent,Logistics
kahan tak pocha order ji,Logistics
kab deliver hoga ji,Logistics
mera order kab aayega? ji,Logistics
namaste metro station bhej dena,Logistics
delivery address is ghar pe ji,Logistics
bhaiya metro station bhej dena,Logistics
yo guard ko bhej dena urgent,Logistics
sunno order kahan hai bhai,Logistics
mera order kab aayega ji,Logistics
ji gate par bhej dena ji,Logistics
change my delivery time to subah subah bhaiya,Logistics
kab tak aayega boy? fast,Logistics
can you change address to tower a? ji,Logistics
delivery address is pocket b fast,Logistics
bhai tower a bhej dena,Logistics
please deliver evening ji,Logistics
kab tak aayega boy? urgent,Logistics
can you change address to main road? please,Logistics
delivery address is building 7 please,Logistics
hi tower a bhej dena bhai,Logistics
can you change address to tower a fast,Logistics
kab tak aayega boy? ji,Logistics
hello sector 15 bhej dena ji,Logistics
change my delivery time to subah subah please,Logistics
sunno ghar pe bhej dena urgent,Logistics
kahan tak pocha order? ji,Logistics
change my delivery time to abhi ji,Logistics
yo market bhej dena urgent,Logistics
re-schedule morning ji,Logistics
kab tak aayega boy? please,Logistics
guard ke paas rakh dena ji,Logistics
waiting for delivery ji,Logistics
delivery address is sector 15 fast,Logistics
change my delivery time to fast ji,Logistics
hi main road bhej dena,Logistics
re-schedule kal jaldi,Logistics
please deliver abhi ji,Logistics
change my delivery time to subah subah bhai,Logistics
bhaiya metro station bhej dena ji,Logistics
hi pocket b bhej dena please,Logistics
please deliver aaj ji,Logistics
hi pocket b bhej dena,Logistics
re-schedule aaj bhai,Logistics
hallo tower a bhej dena,Logistics
hello tower a bhej dena jaldi,Logistics
yo pocket b bhej dena jaldi,Logistics
kab tak aayega boy? bhai,Logistics
madam main road bhej dena,Logistics
can you change address to metro station bhai,Logistics
sunno tower a bhej dena,Logistics
kab tak aayega boy? jaldi,Logistics
delivery address is ghar pe urgent,Logistics
re-schedule morning fast,Logistics
order shipped hua kya ji,Logistics
re-schedule abhi urgent,Logistics
hello civil lines bhej dena jaldi,Logistics
delivery address is market bhai,Logistics
hey pocket b bhej dena bhai,Logistics
yo guard ko bhej dena,Logistics
sir tower a bhej dena,Logistics
delivery address is office please,Logistics
change my delivery time to shaam ko ji,Logistics
please deliver subah subah fast,Logistics
delivery address is shop pe bhaiya,Logistics
yo gate par bhej dena,Logistics
namaste pocket b bhej dena,Logistics
yo civil lines bhej dena,Logistics
delivery address is gate par please,Logistics
listen metro station bhej dena,Logistics
hallo order kahan hai bhaiya,Logistics
re-schedule shaam ko jaldi,Logistics
change my delivery time to urgent please,Logistics
change my delivery time to morning bhai,Logistics
listen order kahan hai ji,Logistics
re-schedule shaam ko fast,Logistics
can you change address to ghar pe ji,Logistics
delivery address is civil lines bhaiya,Logistics
delivery address is guard ko bhai,Logistics
change my delivery time to jaldi bhai,Logistics
kab deliver hoga? ji,Logistics
hey pocket b bhej dena,Logistics
delivery address is sector 15 urgent,Logistics
change my delivery time to kal ji,Logistics
can you change address to pocket b bhai,Logistics
delivery address is building 7 bhaiya,Logistics
please deliver shaam ko urgent,Logistics
change my delivery time to fast urgent,Logistics
re-schedule subah subah please,Logistics
hey metro station bhej dena,Logistics
change my delivery time to 10 min mein ji,Logistics
delivery address is market please,Logistics
listen pocket b bhej dena,Logistics
yo gate par bhej dena jaldi,Logistics
delivery address is civil lines bhai,Logistics
delivery address is pocket b ji,Logistics
change my delivery time to fast bhaiya,Logistics
hallo order kahan hai? bhaiya,Logistics
hallo gate par bhej dena bhaiya,Logistics
madam pocket b bhej dena,Logistics
delivery address is ghar pe please,Logistics
hello pocket b bhej dena,Logistics
hallo main road bhej dena,Logistics
delivery address is main road fast,Logistics
change my delivery time to jaldi bhaiya,Logistics
sunno guard ko bhej dena fast,Logistics
sir main road bhej dena jaldi,Logistics
yo metro station bhej dena urgent,Logistics
re-schedule morning jaldi,Logistics
delivery address is main road bhai,Logistics
sir order kahan hai ji,Logistics
change my delivery time to jaldi fast,Logistics
delivery address is civil lines fast,Logistics
re-schedule evening jaldi,Logistics
delivery address is market urgent,Logistics
delivery address is guard ko urgent,Logistics
yo order kahan hai? please,Logistics
please deliver subah subah jaldi,Logistics
hey tower a bhej dena,Logistics
good bhai,Irrelevant
jai shree ram,Irrelevant
dp mast hai,Irrelevant
theek hai ji ji,Irrelevant
wait,Irrelevant
hallo 😊,Irrelevant
nice dp,Irrelevant
yo ok,Irrelevant
theek hai ji jaldi,Irrelevant
bhaiya sunna,Irrelevant
hi busy hoon,Irrelevant
theek h bhaiya,Irrelevant
aur bhai,Irrelevant
theek hai ji,Irrelevant
good bhaiya,Irrelevant
kya haal hai,Irrelevant
theek h,Irrelevant
sunno busy hoon,Irrelevant
kaha ho,Irrelevant
tc,Irrelevant
🛒,Irrelevant
ek minute,Irrelevant
photo bhejo,Irrelevant
shukriya,Irrelevant
gn bhaiya,Irrelevant
sir ok,Irrelevant
naam kya hai,Irrelevant
tc urgent,Irrelevant
jai shree ram urgent,Irrelevant
acha ji,Irrelevant
kya chal raha hai,Irrelevant
working,Irrelevant
bhai hello hello,Irrelevant
bas yuhi,Irrelevant
kya haal hai ji,Irrelevant
listen 😊,Irrelevant
gn please,Irrelevant
hallo busy hoon,Irrelevant
kal milte hai,Irrelevant
kaun bol raha,Irrelevant
kaisa hai,Irrelevant
hello 📦,Irrelevant
kya haal hai fast,Irrelevant
ji busy hoon,Irrelevant
busy later,Irrelevant
sunno 🙏,Irrelevant
kaisa hai bhaiya,Irrelevant
busy later fast,Irrelevant
madam 🛍️ urgent,Irrelevant
take care,Irrelevant
👍 {emoji} bhai,Irrelevant
bas yuhi jaldi,Irrelevant
✅ {emoji},Irrelevant
namaste ✅ please,Irrelevant
💯,Irrelevant
kya time ho gaya ji,Irrelevant
🛍️,Irrelevant
gn jaldi,Irrelevant
ji 📦,Irrelevant
sab thik?,Irrelevant
sir busy hoon,Irrelevant
kaha se ho,Irrelevant
kaun bol raha jaldi,Irrelevant
good,Irrelevant
sunna,Irrelevant
naam kya hai ji,Irrelevant
okay,Irrelevant
random msg,Irrelevant
tc fast,Irrelevant
hmm ji,Irrelevant
💯 {emoji},Irrelevant
hi okay,Irrelevant
great,Irrelevant
working fast,Irrelevant
good night ji,Irrelevant
kaisa hai urgent,Irrelevant
bhai busy hoon,Irrelevant
sunno 📦,Irrelevant
hello busy hoon,Irrelevant
sir khana kha liya,Irrelevant
kaun bol raha fast,Irrelevant
bas yuhi bhaiya,Irrelevant
kya haal hai urgent,Irrelevant
nice dp bhai,Irrelevant
hi acha,Irrelevant
hi 🛒 fast,Irrelevant
bhaiya busy hoon,Irrelevant
hello 🛍️,Irrelevant
nice,Irrelevant
kaisa hai ji,Irrelevant
🙏,Irrelevant
working urgent,Irrelevant
hallo kal milte hai,Irrelevant
good fast,Irrelevant
ji 🛒,Irrelevant
namaste busy hoon,Irrelevant
photo bhejo fast,Irrelevant
🙏 {emoji},Irrelevant
hey hello hello,Irrelevant
madam sab thik,Irrelevant
📦 {emoji},Irrelevant
sunno 🔥,Irrelevant
namaste mast,Irrelevant
take care jaldi,Irrelevant
jai shree ram ji,Irrelevant
listen 🙏,Irrelevant
yo 🛒,Irrelevant
🛒 {emoji},Irrelevant
😊 {emoji},Irrelevant
hmmm,Irrelevant
madam busy hoon,Irrelevant
ek minute bhaiya,Irrelevant
madam ✅,Irrelevant
acha ji fast,Irrelevant
done ji,Irrelevant
naam kya hai urgent,Irrelevant
madam kal milte hai bhai,Irrelevant
kaha se ho bhaiya,Irrelevant
sunno dukan kab khulegi,Irrelevant
sir 🙏,Irrelevant
😊,Irrelevant
random msg fast,Irrelevant
bhaiya good bhai,Irrelevant
👍 {emoji},Irrelevant
